Label,Processed_Text
ham,"  (0, 8026)	0.19609779550499865
  (0, 4320)	0.1868979721617939
  (0, 4226)	0.16966749017963706
  (0, 3076)	0.2534760628355379
  (0, 6450)	0.23324455812331105"
ham,"  (0, 4480)	0.8029867329672566
  (0, 7446)	0.5959969015679291"
ham,"  (0, 8000)	0.3129247536969331
  (0, 977)	0.33500383880944884
  (0, 2641)	0.2861176786160218
  (0, 2772)	0.4203022606425838
  (0, 4485)	0.23347937835192464
  (0, 2738)	0.6320975215030012
  (0, 8026)	0.2779807788011983"
ham,"  (0, 2824)	0.5265126154732843
  (0, 3913)	0.508102711662432
  (0, 6546)	0.4260314496597886
  (0, 7814)	0.3069899815808596
  (0, 6864)	0.4345922862390994"
ham,"  (0, 2466)	0.3410414955648124
  (0, 2415)	0.3505348624330937
  (0, 4717)	0.2799875963805107
  (0, 3644)	0.3003904409362425
  (0, 2392)	0.25257422272611035
  (0, 5586)	0.2430808558578291
  (0, 5485)	0.2692957343351517
  (0, 4226)	0.15897800277166654
  (0, 4822)	0.22255663100501508
  (0, 4914)	0.22640190930013074
  (0, 3076)	0.47501284043695485
  (0, 8026)	0.21233422216741416"
ham,"  (0, 7840)	0.24250589322450755
  (0, 984)	0.24250589322450755
  (0, 1339)	0.24250589322450755
  (0, 4416)	0.24250589322450755
  (0, 2419)	0.24250589322450755
  (0, 5477)	0.21762989351887965
  (0, 7369)	0.24250589322450755
  (0, 6117)	0.21762989351887965
  (0, 5713)	0.17504418599736424
  (0, 7459)	0.23149808799514468
  (0, 3044)	0.1962243893682434
  (0, 6087)	0.1896771800102321
  (0, 2731)	0.17619961944105753
  (0, 2535)	0.16809595622898568
  (0, 1769)	0.16558815100466898
  (0, 5586)	0.15511795914806478
  (0, 5344)	0.1708592126776386
  (0, 3688)	0.16723402389413367
  (0, 8318)	0.15566643412855005
  (0, 1455)	0.15679778900024335
  (0, 3563)	0.11219499774731911
  (0, 4633)	0.11219499774731911
  (0, 3807)	0.13322327801245162
  (0, 8220)	0.13684846679595655
  (0, 4320)	0.1117517456456841
  (0, 6098)	0.2820668802313644
  (0, 4226)	0.10144913819868817
  (0, 4485)	0.11380597975914969"
ham,"  (0, 5078)	0.4462355685622888
  (0, 6982)	0.4462355685622888
  (0, 3490)	0.40046119283641934
  (0, 5278)	0.2544312354782537
  (0, 1310)	0.2638626642310113
  (0, 3476)	0.2087644080612404
  (0, 4726)	0.2885239182994105
  (0, 8220)	0.251815131482338
  (0, 4951)	0.23808493160440117
  (0, 3732)	0.2451444145094711"
ham,"  (0, 4397)	0.6937375365237352
  (0, 5708)	0.7202279017213783"
spam,"  (0, 3340)	0.274002699153576
  (0, 3832)	0.28703161170625996
  (0, 2226)	0.251729626030732
  (0, 8008)	0.2575882105856919
  (0, 7397)	0.264758538583416
  (0, 806)	0.264758538583416
  (0, 5652)	0.42938056940326824
  (0, 5633)	0.15415526209886773
  (0, 7080)	0.251729626030732
  (0, 8289)	0.21642764035520398
  (0, 368)	0.1823383741545832
  (0, 3413)	0.18359866321943583
  (0, 4226)	0.12007588457416424
  (0, 8106)	0.251729626030732
  (0, 351)	0.17188149410951598
  (0, 8292)	0.1959912529561835
  (0, 7701)	0.1450398922908561
  (0, 7388)	0.14334331488151478"
ham,"  (0, 7023)	0.6753413414744409
  (0, 8043)	0.5279777024190533
  (0, 5338)	0.5149306926604788"
ham,"  (0, 4977)	0.43237028564970675
  (0, 7013)	0.44340975192525844
  (0, 7410)	0.3729816338023868
  (0, 7287)	0.404545865203187
  (0, 4177)	0.35369944201538006
  (0, 3709)	0.3523387234110819
  (0, 3494)	0.2538211978557673"
ham,"  (0, 3167)	0.6939377112309222
  (0, 7526)	0.5300494003665122
  (0, 7497)	0.3603503766204354
  (0, 7814)	0.3280940294674688"
ham,"  (0, 2095)	1.0"
ham,"  (0, 1929)	0.5040146024792389
  (0, 5925)	0.5040146024792389
  (0, 1501)	0.48113641794081247
  (0, 4752)	0.4191477186083236
  (0, 6291)	0.29113828036160183"
ham,"  (0, 6552)	1.0"
ham,"  (0, 8106)	0.8351291617432267
  (0, 6291)	0.5500538911834507"
ham,"  (0, 3884)	1.0"
spam,"  (0, 732)	0.24492682127181836
  (0, 1396)	0.24492682127181836
  (0, 2682)	0.24492682127181836
  (0, 7137)	0.24492682127181836
  (0, 197)	0.24492682127181836
  (0, 5160)	0.24492682127181836
  (0, 3253)	0.24492682127181836
  (0, 1319)	0.24492682127181836
  (0, 3598)	0.24492682127181836
  (0, 325)	0.22592099481422348
  (0, 426)	0.20368560326840934
  (0, 8047)	0.21980248531097007
  (0, 4418)	0.19818329074367608
  (0, 5716)	0.1817908323957802
  (0, 1595)	0.16567395035321947
  (0, 1912)	0.3111821594288846
  (0, 6336)	0.21480329904131643
  (0, 6217)	0.12922955894395657
  (0, 2223)	0.1664463848574683
  (0, 2875)	0.17917746428608117"
ham,"  (0, 5241)	0.2660964394136967
  (0, 348)	0.2660964394136967
  (0, 6875)	0.23061606267966478
  (0, 4467)	0.23990693664448332
  (0, 7384)	0.2660964394136967
  (0, 6987)	0.2334261499757769
  (0, 876)	0.24371081406427147
  (0, 4747)	0.22563766925507556
  (0, 7494)	0.20564540760468275
  (0, 2221)	0.17186519344484993
  (0, 1461)	0.1893973602669952
  (0, 2840)	0.19425081879427517
  (0, 7557)	0.16518663744606157
  (0, 5144)	0.14656055782699426
  (0, 7555)	0.21411862699324355
  (0, 4459)	0.258889877692094
  (0, 2641)	0.16590434766418533
  (0, 4226)	0.12068266245761992
  (0, 3131)	0.19093553814710462
  (0, 7538)	0.14696175094496783
  (0, 7117)	0.18865489927692647
  (0, 3494)	0.1353822110744139
  (0, 5741)	0.22563766925507556"
ham,"  (0, 4176)	0.44197753385505834
  (0, 4518)	0.39113894991191306
  (0, 6831)	0.406050158100667
  (0, 1096)	0.4270663256663044
  (0, 3078)	0.3364013670315572
  (0, 8317)	0.267443025235418
  (0, 6098)	0.26926188718557204
  (0, 3494)	0.21727905706488004"
ham,"  (0, 5087)	0.75719458901333
  (0, 5327)	0.6531893709858834"
ham,"  (0, 2102)	0.8835281791912218
  (0, 4397)	0.46837800607526864"
ham,"  (0, 5061)	0.5635630579891733
  (0, 6213)	0.5379818554281873
  (0, 7194)	0.48452497896059993
  (0, 3476)	0.263654259084167
  (0, 2359)	0.29781568012773585"
ham,"  (0, 7791)	0.55328957445754
  (0, 5694)	0.4840162152068012
  (0, 3476)	0.5902964289377426
  (0, 2359)	0.3333902760981885"
ham,"  (0, 7104)	0.5615722445772214
  (0, 4185)	0.39565962828478474
  (0, 3737)	0.3041684319741757
  (0, 4824)	0.3672441658528246
  (0, 4397)	0.29770197983166413
  (0, 2009)	0.3686894740214495
  (0, 8005)	0.27594376828182915"
ham,"  (0, 4308)	0.3683921271915537
  (0, 2820)	0.3683921271915537
  (0, 4870)	0.3683921271915537
  (0, 7357)	0.35167010559350087
  (0, 2852)	0.3683921271915537
  (0, 2369)	0.3167262032994493
  (0, 8027)	0.2527771164317641
  (0, 2424)	0.2801324178068928
  (0, 4457)	0.21730105733792954
  (0, 8202)	0.20873768191302977"
spam,"  (0, 2358)	0.26906048504125457
  (0, 59)	0.2414605432102082
  (0, 7575)	0.25684731621937323
  (0, 5036)	0.25684731621937323
  (0, 304)	0.26906048504125457
  (0, 467)	0.26906048504125457
  (0, 334)	0.25684731621937323
  (0, 7812)	0.2414605432102082
  (0, 4503)	0.23596876621518556
  (0, 4955)	0.20459873772413792
  (0, 5008)	0.21044698492157246
  (0, 4900)	0.17271203480607797
  (0, 465)	0.23596876621518556
  (0, 608)	0.1752771055580701
  (0, 5225)	0.16978532856304746
  (0, 5163)	0.1954936205488648
  (0, 3265)	0.378409736128329"
ham,"  (0, 5630)	0.5420592648280801
  (0, 3635)	0.43296655174767107
  (0, 3688)	0.40525545437842747
  (0, 4226)	0.24584002489251494
  (0, 2654)	0.3105500252858195
  (0, 8005)	0.28876295803119306
  (0, 6450)	0.3379601355237133"
ham,"  (0, 8162)	0.5688015436530445
  (0, 7441)	0.3657156369549496
  (0, 8319)	0.4273686419431503
  (0, 4473)	0.36062115137930784
  (0, 4177)	0.389659191667023
  (0, 3494)	0.2796265728350601"
ham,"  (0, 4784)	0.5120309536665688
  (0, 4444)	0.3695911893037694
  (0, 1808)	0.3860816947378184
  (0, 4384)	0.4047355504229966
  (0, 2359)	0.2705834680803225
  (0, 8390)	0.28894411607750614
  (0, 8134)	0.36283963272265524"
ham,"  (0, 661)	0.4373696725382438
  (0, 5566)	0.403430669651942
  (0, 7532)	0.403430669651942
  (0, 768)	0.4373696725382438
  (0, 2740)	0.3016136609930363
  (0, 959)	0.32462674533777436
  (0, 2359)	0.23112861045041133
  (0, 3494)	0.2052539154340148"
spam,"  (0, 162)	0.36149025566293175
  (0, 5801)	0.3006218772530479
  (0, 700)	0.268307138183927
  (0, 309)	0.26092878283133714
  (0, 2768)	0.2492866018602875
  (0, 1690)	0.2480413062604452
  (0, 4886)	0.22252052374268516
  (0, 2177)	0.21819147826526203
  (0, 7497)	0.17314953576039036
  (0, 7643)	0.2626511241955345
  (0, 461)	0.2505714371933462
  (0, 5118)	0.2626511241955345
  (0, 8202)	0.20482695593001501
  (0, 2000)	0.19968741640115437
  (0, 5894)	0.20975189869254265
  (0, 6062)	0.2480413062604452"
ham,"  (0, 3074)	0.5521940505493609
  (0, 5565)	0.5521940505493609
  (0, 6874)	0.28447571345868605
  (0, 4226)	0.23100308945817485
  (0, 2654)	0.29180771236784403
  (0, 8043)	0.31160854767999596
  (0, 8005)	0.2713355380412583"
ham,"  (0, 3991)	0.4291219327535035
  (0, 3476)	0.2539790239006105
  (0, 8318)	0.34848031891093073
  (0, 5692)	0.3608142066110119
  (0, 4320)	0.25017136275699403
  (0, 7335)	0.46674452231242936
  (0, 2532)	0.2945537768332659
  (0, 2401)	0.2600341050052303
  (0, 4485)	0.25477004302474554"
ham,"  (0, 6121)	0.6537444804505532
  (0, 3428)	0.455550847591981
  (0, 977)	0.44020206494997255
  (0, 7982)	0.4139006179657673"
ham,"  (0, 6779)	0.2781641721125942
  (0, 4906)	0.2904199758086629
  (0, 2015)	0.2781641721125942
  (0, 1534)	0.2858870543112087
  (0, 3692)	0.22481214670163022
  (0, 3456)	0.228480192448232
  (0, 5586)	0.2198924344987651
  (0, 6912)	0.22066994278589674
  (0, 7557)	0.1968460014185008
  (0, 5144)	0.17465008199182655
  (0, 5708)	0.37840017989604996
  (0, 1052)	0.4127945632594013
  (0, 4610)	0.1714601212906662
  (0, 6536)	0.16751477382072594
  (0, 6450)	0.19770126664333473"
ham,"  (0, 3660)	0.3802591936032743
  (0, 1082)	0.40449073809842623
  (0, 6644)	0.29220376870467596
  (0, 7691)	0.36429828327743435
  (0, 3836)	0.2793043102203998
  (0, 7644)	0.3121844672955306
  (0, 4577)	0.29220376870467596
  (0, 2626)	0.29220376870467596
  (0, 2401)	0.2029589497433441
  (0, 3323)	0.29370980121377604"
ham,"  (0, 6720)	0.7255232502825028
  (0, 7982)	0.6881976556916717"
ham,"  (0, 5371)	0.7281142922944327
  (0, 2095)	0.4768400256032611
  (0, 8005)	0.49241564489692924"
ham,"  (0, 2168)	0.641559864978728
  (0, 6078)	0.44242486795997993
  (0, 4824)	0.41955263945806576
  (0, 8220)	0.36203855796147366
  (0, 4539)	0.2925146853271092"
ham,"  (0, 2867)	0.5781832101021885
  (0, 995)	0.4970946972814477
  (0, 3701)	0.45222884839304855
  (0, 7979)	0.3518621858095229
  (0, 4589)	0.3004714767977758"
ham,"  (0, 5664)	0.1598453172844628
  (0, 7091)	0.1598453172844628
  (0, 1626)	0.1598453172844628
  (0, 7759)	0.15258963332521105
  (0, 4405)	0.15258963332521105
  (0, 6749)	0.143448552600344
  (0, 8067)	0.13293027571114074
  (0, 7276)	0.1598453172844628
  (0, 2456)	0.15258963332521105
  (0, 4863)	0.15258963332521105
  (0, 8020)	0.25556457203114796
  (0, 3011)	0.12933933011054366
  (0, 4316)	0.12634994429613058
  (0, 4401)	0.12933933011054366
  (0, 2015)	0.12933933011054366
  (0, 1321)	0.10967997249647336
  (0, 4889)	0.10579566428527981
  (0, 7441)	0.09810876142468969
  (0, 5655)	0.14018595967039252
  (0, 5901)	0.10812292840150367
  (0, 3881)	0.2391181687064047
  (0, 7470)	0.143448552600344
  (0, 3046)	0.1215494357802148
  (0, 1979)	0.12052660205632221
  (0, 6756)	0.10021645568837471
  (0, 3287)	0.1015425969864935
  (0, 3836)	0.10536444538394148
  (0, 3177)	0.14744164362964432
  (0, 3085)	0.1250238029980118
  (0, 6669)	0.10763263147202382
  (0, 7442)	0.10297493870593691
  (0, 4720)	0.11537861236075544
  (0, 1418)	0.3341565639943655
  (0, 7832)	0.12263429632000723
  (0, 3476)	0.07478115908995275
  (0, 2826)	0.29488328725928864
  (0, 7497)	0.0765640070450041
  (0, 2534)	0.10373653102417904
  (0, 8007)	0.11394627064131203
  (0, 4320)	0.07366003771005154
  (0, 6098)	0.09296077172912293
  (0, 3463)	0.0805570980743044
  (0, 4716)	0.08984076695176955
  (0, 8005)	0.07854433622674163
  (0, 4485)	0.07501406543810962
  (0, 7443)	0.08514583230237466
  (0, 2651)	0.25069758286339927"
ham,"  (0, 4286)	0.7366155721413726
  (0, 4320)	0.3555885785904168
  (0, 4457)	0.4551633480695333
  (0, 4539)	0.3518246555160937"
ham,"  (0, 6401)	0.7950511126617836
  (0, 5343)	0.6065424373077782"
ham,"  (0, 3057)	0.4302778401451676
  (0, 7975)	0.4453011797713998
  (0, 2163)	0.41862483261422784
  (0, 5278)	0.2659714231221973
  (0, 1131)	0.41862483261422784
  (0, 1203)	0.2712867212624647
  (0, 1271)	0.3489083770284738"
ham,"  (0, 1734)	0.3683382585771708
  (0, 4397)	0.318137631555029
  (0, 4822)	0.3514540258208017
  (0, 8390)	0.6773086003984594
  (0, 8134)	0.42526286249509876"
ham,"  (0, 8129)	0.2861001210019428
  (0, 5970)	0.2861001210019428
  (0, 2990)	0.2861001210019428
  (0, 4314)	0.2861001210019428
  (0, 5988)	0.2731134905897452
  (0, 8050)	0.2861001210019428
  (0, 4939)	0.2638993296756828
  (0, 3545)	0.22614822233034787
  (0, 1442)	0.25091269926348514
  (0, 3310)	0.20157382887233277
  (0, 3677)	0.21235068856650782
  (0, 6795)	0.194426770415678
  (0, 3023)	0.2638993296756828
  (0, 3225)	0.217556002735762
  (0, 4320)	0.26368174007061584
  (0, 2651)	0.14957086849255033"
ham,"  (0, 6579)	0.6219436976231073
  (0, 2436)	0.5455838610908823
  (0, 6088)	0.4444521313442617
  (0, 7538)	0.34349176183367885"
ham,"  (0, 8009)	0.6328810208387554
  (0, 4320)	0.39866402835485365
  (0, 4972)	0.6637232902030601"
ham,"  (0, 987)	0.7105291613536268
  (0, 4539)	0.47444451913736446
  (0, 7388)	0.519664034859665"
ham,"  (0, 5954)	0.39363286083575993
  (0, 7455)	0.33254263149947716
  (0, 6985)	0.39363286083575993
  (0, 7204)	0.39363286083575993
  (0, 7829)	0.3757651141746695
  (0, 1213)	0.30788188282733925
  (0, 5692)	0.26161907158996345
  (0, 4320)	0.18139418699064952
  (0, 2654)	0.20801583160669196
  (0, 7443)	0.20967894541308166"
ham,"  (0, 4197)	0.504414530243904
  (0, 8327)	0.4081485685543607
  (0, 1313)	0.34964116405470846
  (0, 2535)	0.34964116405470846
  (0, 4812)	0.39063433135893083
  (0, 4320)	0.2324446780830122
  (0, 5338)	0.2776121212741416
  (0, 5343)	0.22536335411752748"
spam,"  (0, 8359)	0.32742985718152096
  (0, 399)	0.2984184629469722
  (0, 3566)	0.266844016436496
  (0, 6222)	0.3387319643981904
  (0, 6558)	0.2600152037515982
  (0, 299)	0.27594317623359094
  (0, 8202)	0.2372007223369215
  (0, 1835)	0.24633476505088375
  (0, 2000)	0.23124885685520505
  (0, 5894)	0.48580814625211277
  (0, 2342)	0.2600152037515982"
spam,"  (0, 1349)	0.5010490958657117
  (0, 5136)	0.46216869839307173
  (0, 5652)	0.37476838318070166
  (0, 3827)	0.364051606494742
  (0, 7731)	0.3000403569058954
  (0, 8292)	0.34212691594325195
  (0, 4485)	0.235138134188117"
spam,"  (0, 303)	0.22731214600988117
  (0, 778)	0.18291024378140622
  (0, 6012)	0.1947948780218822
  (0, 3399)	0.22731214600988117
  (0, 3771)	0.6634678818862442
  (0, 7950)	0.18028078336398035
  (0, 608)	0.1605379336125119
  (0, 2768)	0.16994357073886843
  (0, 1087)	0.18028078336398035
  (0, 6089)	0.16378738535773532
  (0, 1562)	0.18028078336398035
  (0, 6912)	0.1581885614182165
  (0, 5692)	0.16378738535773532
  (0, 4226)	0.10309282999002681
  (0, 2089)	0.14834845148557388
  (0, 8274)	0.13823382731770045
  (0, 8202)	0.13963455723075036
  (0, 4002)	0.1873938896319771
  (0, 5803)	0.18291024378140622
  (0, 6536)	0.1200839622852892"
ham,"  (0, 7693)	0.5011939317866899
  (0, 4177)	0.4800076011861446
  (0, 5176)	0.38849675256712995
  (0, 8031)	0.49881196824054647
  (0, 3494)	0.34446224630357997"
ham,"  (0, 4771)	0.420443894200682
  (0, 1493)	0.46850237559428654
  (0, 5580)	0.44723615879657225
  (0, 7441)	0.2875541715887851
  (0, 4188)	0.39579270011424544
  (0, 8209)	0.3230830246342043
  (0, 2651)	0.24492931692253495"
ham,"  (0, 5532)	0.5255551752388772
  (0, 1013)	0.5696790901267897
  (0, 5189)	0.6318682552968983"
spam,"  (0, 208)	0.4357788864690416
  (0, 7447)	0.3374807499178515
  (0, 6273)	0.3526118262940387
  (0, 926)	0.3526118262940387
  (0, 6502)	0.3343322031645266
  (0, 2177)	0.26303126556232675
  (0, 4581)	0.30366518881634647
  (0, 6912)	0.27972988376964714
  (0, 7814)	0.1900484221905789
  (0, 4716)	0.24492872263560714"
ham,"  (0, 3508)	0.4347913738298071
  (0, 2413)	0.3218126455023288
  (0, 4916)	0.4201576592598747
  (0, 6513)	0.45365751318428044
  (0, 4226)	0.24505939228277968
  (0, 2401)	0.28058860096240007
  (0, 1674)	0.4315917235057417"
ham,"  (0, 3135)	0.6803885353968976
  (0, 8393)	0.4701849446895352
  (0, 6864)	0.4553995906142511
  (0, 5343)	0.3295584493775513"
ham,"  (0, 6874)	0.6348655638162223
  (0, 3712)	0.772622621905617"
ham,"  (0, 7768)	0.4104771579592921
  (0, 1282)	0.3918448165104383
  (0, 7751)	0.4104771579592921
  (0, 6610)	0.4104771579592921
  (0, 6755)	0.34136027697045307
  (0, 4720)	0.29628822223704415
  (0, 2095)	0.19531914315707363
  (0, 2641)	0.2360630120219199
  (0, 3463)	0.2068677971475526"
ham,"  (0, 2856)	0.39267377812739895
  (0, 7124)	0.49338726632744634
  (0, 2636)	0.5472480148264598
  (0, 1213)	0.4640414086035064
  (0, 4610)	0.2959079092671508"
ham,"  (0, 4181)	0.4798734006889959
  (0, 2958)	0.405398988064425
  (0, 3591)	0.379316569770686
  (0, 1207)	0.3836166187401208
  (0, 4414)	0.3934112851773832
  (0, 5586)	0.30694916966577046
  (0, 7443)	0.25561724794678775"
spam,"  (0, 372)	0.2832632872833533
  (0, 34)	0.2931535492756163
  (0, 5031)	0.27559180408812756
  (0, 8282)	0.2693237459218276
  (0, 1240)	0.2202607141853244
  (0, 4418)	0.24848531880292485
  (0, 7961)	0.24549394256803886
  (0, 6345)	0.2279321973805501
  (0, 452)	0.23560368057577577
  (0, 7170)	0.23560368057577577
  (0, 778)	0.2279321973805501
  (0, 1912)	0.19508253647750157
  (0, 4059)	0.2401943749002184
  (0, 2177)	0.18535795740409775
  (0, 2413)	0.1687049648388521
  (0, 351)	0.18389479449893567
  (0, 7877)	0.17509602542303135
  (0, 7701)	0.15517715461549553
  (0, 3121)	0.22969561668442132"
spam,"  (0, 503)	0.3030349071071669
  (0, 866)	0.29281127300313914
  (0, 231)	0.31744431007037294
  (0, 2082)	0.22495002704628705
  (0, 1284)	0.23388122925124052
  (0, 2354)	0.2848812063087947
  (0, 6394)	0.2322280027769196
  (0, 7366)	0.2681782359359053
  (0, 1595)	0.21472639294225923
  (0, 2303)	0.20679632624791486
  (0, 4372)	0.21572752845286833
  (0, 3784)	0.20450275883823144
  (0, 355)	0.21572752845286833
  (0, 609)	0.226291241328339
  (0, 2129)	0.2509242783955729
  (0, 7818)	0.19109449138563445
  (0, 1835)	0.186796082304045"
ham,"  (0, 6496)	0.47353038258143565
  (0, 2722)	0.4845510074853838
  (0, 4573)	0.35448539954734315
  (0, 8043)	0.30469188486304327
  (0, 6925)	0.4980391622708764
  (0, 3789)	0.27283556873704856"
ham,"  (0, 4444)	0.47081269115519625
  (0, 2079)	0.45699405289162437
  (0, 3500)	0.5155821870640227
  (0, 1807)	0.42994899200366304
  (0, 2359)	0.34468930666065395"
ham,"  (0, 4390)	0.46957128847775115
  (0, 4313)	0.43313350525770555
  (0, 6756)	0.2944019319659966
  (0, 8093)	0.2963137284382143
  (0, 1783)	0.3308397151860423
  (0, 3476)	0.21968166365009956
  (0, 7497)	0.22491906581886964
  (0, 8220)	0.2649837083344248
  (0, 4226)	0.1964389479591468
  (0, 3789)	0.23727898365908867
  (0, 5343)	0.20979601939195724"
ham,"  (0, 7021)	0.5881139666164562
  (0, 2755)	0.5391235850272881
  (0, 5900)	0.47534887494909417
  (0, 7443)	0.37082498489531784"
spam,"  (0, 100)	0.27305351834523905
  (0, 715)	0.27305351834523905
  (0, 6684)	0.27305351834523905
  (0, 2998)	0.27305351834523905
  (0, 281)	0.27305351834523905
  (0, 2575)	0.24504397535368594
  (0, 649)	0.23947069680173338
  (0, 7592)	0.24504397535368594
  (0, 4523)	0.23947069680173338
  (0, 418)	0.24504397535368594
  (0, 4520)	0.21357015560710108
  (0, 5327)	0.18829991306252594
  (0, 5890)	0.26065909812241167
  (0, 1912)	0.1734587152136097
  (0, 4886)	0.16808201869933834
  (0, 4531)	0.17998733406359535
  (0, 4323)	0.22094209418878663
  (0, 3463)	0.13761053142223878
  (0, 6291)	0.15772624718942058"
ham,"  (0, 5715)	0.5877524180880164
  (0, 6720)	0.5362577353243214
  (0, 3476)	0.37587172650957873
  (0, 4998)	0.4750738695689629"
spam,"  (0, 7065)	0.30211967232430575
  (0, 8141)	0.30211967232430575
  (0, 3207)	0.30211967232430575
  (0, 5647)	0.2317880438998868
  (0, 5652)	0.22597566198265198
  (0, 3880)	0.2552319200413598
  (0, 1577)	0.21951372224969884
  (0, 6075)	0.2512482193542066
  (0, 7901)	0.20834416775841377
  (0, 3938)	0.19914672669064662
  (0, 3941)	0.17864578100067746
  (0, 368)	0.19192314576174574
  (0, 8220)	0.17048911016855967
  (0, 4226)	0.12638777549952515
  (0, 6217)	0.15940594745821346
  (0, 351)	0.18091659092978757
  (0, 6536)	0.14721823882295998
  (0, 8292)	0.20629369974115952
  (0, 3732)	0.1659727628220137
  (0, 3272)	0.233970889244047
  (0, 7701)	0.152664037498802
  (0, 3494)	0.14178222580986802"
ham,"  (0, 3681)	0.5953032596094097
  (0, 7727)	0.5953032596094097
  (0, 4437)	0.4300465736194922
  (0, 2651)	0.3260184085522754"
ham,"  (0, 4493)	0.3369768113697645
  (0, 2388)	0.2693833514962332
  (0, 5019)	0.28467937196422266
  (0, 5448)	0.2585306522614517
  (0, 7591)	0.24651710364311472
  (0, 6702)	0.28467937196422266
  (0, 6644)	0.2323819325586808
  (0, 2246)	0.26096534397857657
  (0, 4225)	0.23122108317512527
  (0, 5694)	0.2585306522614517
  (0, 8093)	0.2126425908574834
  (0, 2221)	0.20075627550727648
  (0, 5188)	0.20866790457303466
  (0, 2095)	0.16034515145194153
  (0, 4577)	0.2323819325586808
  (0, 6450)	0.193793392716332
  (0, 8026)	0.18828210299479145"
ham,"  (0, 6886)	0.5746794531008595
  (0, 987)	0.5204147948781327
